"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Grenada","2020","Spices; coriander seeds, crushed or ground","Import","1801.111","740","Weight in kilograms","740"
"Grenada","2020","Spices; cumin seeds, neither crushed nor ground","Import","4345.926","972","Weight in kilograms","972"
"Grenada","2020","Spices; cumin seeds, crushed or ground","Import","2451.111","1288","Weight in kilograms","1288"
"Grenada","2020","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Import","3359.26","2517","Weight in kilograms","2517"
"Grenada","2020","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Import","2449.63","456","Weight in kilograms","456"
"Grenada","2020","Spices; ginger, neither crushed nor ground","Import","41940.744","16919","Weight in kilograms","16919"
"Grenada","2020","Spices; ginger, neither crushed nor ground","Export","1250.37","117","Weight in kilograms","117"
"Grenada","2020","Spices; ginger, crushed or ground","Import","1211.482","338","Weight in kilograms","338"
"Grenada","2020","Spices; saffron","Import","3294.815","1236.041","Weight in kilograms","1236.041"
"Grenada","2020","Spices; turmeric (curcuma)","Import","16381.483","4016","Weight in kilograms","4016"
"Grenada","2020","Spices; mixtures of 2 or more products of different headings","Import","103.704","30","Weight in kilograms","30"
"Grenada","2020","Spices; mixtures of 2 or more products of different headings","Export","41.481","1","Weight in kilograms","1"
"Grenada","2020","Spices; n.e.c. in heading no. 0910","Import","136664.455","38557","Weight in kilograms","38557"
"Grenada","2020","Spices; n.e.c. in heading no. 0910","Export","681.852","16","Weight in kilograms","16"
"Guatemala","2022","Coffee; not roasted or decaffeinated","Import","26428","1530","Weight in kilograms","1530"
"Guatemala","2022","Coffee; not roasted or decaffeinated","Export","1113942016","193774152","Weight in kilograms","193774152"
"Guatemala","2022","Coffee; decaffeinated, not roasted","Export","999","73","Weight in kilograms","73"
"Guatemala","2022","Coffee; roasted, not decaffeinated","Export","1761333","220942","Weight in kilograms","220942"
"Guatemala","2022","Coffee; roasted, not decaffeinated","Import","2308013","271943","Weight in kilograms","271943"
"Guatemala","2022","Coffee; roasted, decaffeinated","Import","23358","2029","Weight in kilograms","2029"
"Guatemala","2022","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","271295","26234","Weight in kilograms","26234"
"Guatemala","2022","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","75968","3190","Weight in kilograms","3190"
"Guatemala","2022","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","599076","45723","Weight in kilograms","45723"
"Guatemala","2022","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","1039","37","Weight in kilograms","37"
"Guatemala","2022","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","129873","7098","Weight in kilograms","7098"
"Guatemala","2022","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","247737","156213","Weight in kilograms","156213"
"Guatemala","2022","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","33178","5067","Weight in kilograms","5067"
"Guatemala","2022","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","1594704","155896","Weight in kilograms","155896"
"Guatemala","2022","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","513314","28900","Weight in kilograms","28900"
"Guatemala","2022","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","305","169.794","Weight in kilograms","169.794"
"Guatemala","2022","Mate","Import","15847","2699","Weight in kilograms","2699"
"Guatemala","2022","Mate","Export","24","1104","Weight in kilograms","1104"
"Guatemala","2022","Spices; pepper (of the genus piper), neither crushed nor ground","Import","1500523","352731","Weight in kilograms","352731"
"Guatemala","2022","Spices; pepper (of the genus piper), neither crushed nor ground","Export","2347976","662775","Weight in kilograms","662775"
"Guatemala","2022","Spices; pepper (of the genus piper), crushed or ground","Import","1515941","322469","Weight in kilograms","322469"
"Guatemala","2022","Spices; pepper (of the genus piper), crushed or ground","Export","1025967","172137","Weight in kilograms","172137"
"Guatemala","2022","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Export","3203331","427902","Weight in kilograms","427902"
"Guatemala","2022","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import","4141593","1237528","Weight in kilograms","1237528"
"Guatemala","2022","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","2159537","475460","Weight in kilograms","475460"
"Guatemala","2022","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Export","361844","87438","Weight in kilograms","87438"
"Guatemala","2022","Spices; vanilla, neither crushed nor ground","Export","2988","12","Weight in kilograms","12"
"Guatemala","2022","Spices; vanilla, neither crushed nor ground","Import","4297","7","Weight in kilograms","7"
"Guatemala","2022","Spices; vanilla, crushed or ground","Import","8954","1099","Weight in kilograms","1099"
"Guatemala","2022","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","429969","45488","Weight in kilograms","45488"
"Guatemala","2022","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","7378627","573288","Weight in kilograms","573288"
"Guatemala","2022","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","2353763","183877","Weight in kilograms","183877"
"Guatemala","2022","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","33253","6942","Weight in kilograms","6942"
"Guatemala","2022","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","891147","147261","Weight in kilograms","147261"
"Guatemala","2022","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Export","539543","105414","Weight in kilograms","105414"
"Guatemala","2022","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Export","44949","15751.915","Weight in kilograms","15751.915"
"Guatemala","2022","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Import","227551","24143","Weight in kilograms","24143"
"Guatemala","2022","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Import","4285","1158","Weight in kilograms","1158"
"Guatemala","2022","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Export","10325","3625.427","Weight in kilograms","3625.427"
"Guatemala","2022","Spices; nutmeg, neither crushed nor ground","Export","16338","1700","Weight in kilograms","1700"
"Guatemala","2022","Spices; nutmeg, neither crushed nor ground","Import","71909","6353","Weight in kilograms","6353"
"Guatemala","2022","Spices; nutmeg, crushed or ground","Import","106296","22541","Weight in kilograms","22541"
"Guatemala","2022","Spices; nutmeg, crushed or ground","Export","26162","4895","Weight in kilograms","4895"
"Guatemala","2022","Spices; mace, crushed or ground","Import","5863","584","Weight in kilograms","584"
"Guatemala","2022","Spices; cardamoms, neither crushed nor ground","Import","1409726","1238179","Weight in kilograms","1238179"
"Guatemala","2022","Spices; cardamoms, neither crushed nor ground","Export","411597570","52261854.442","Weight in kilograms","52261854.442"
"Guatemala","2022","Spices; cardamoms, crushed or ground","Import","315252","536739","Weight in kilograms","536739"
"Guatemala","2022","Spices; cardamoms, crushed or ground","Export","6891379","962513.564","Weight in kilograms","962513.564"
"Guatemala","2022","Spices; coriander seeds, neither crushed nor ground","Export","23035","15407","Weight in kilograms","15407"
"Guatemala","2022","Spices; coriander seeds, neither crushed nor ground","Import","208181","65084","Weight in kilograms","65084"
"Guatemala","2022","Spices; coriander seeds, crushed or ground","Import","12652","2217","Weight in kilograms","2217"
"Guatemala","2022","Spices; coriander seeds, crushed or ground","Export","10867","3788","Weight in kilograms","3788"
"Guatemala","2022","Spices; cumin seeds, neither crushed nor ground","Import","434356","128686","Weight in kilograms","128686"
"Guatemala","2022","Spices; cumin seeds, neither crushed nor ground","Export","32564","9794","Weight in kilograms","9794"
"Guatemala","2022","Spices; cumin seeds, crushed or ground","Export","76951","16542","Weight in kilograms","16542"
"Guatemala","2022","Spices; cumin seeds, crushed or ground","Import","67574","10274","Weight in kilograms","10274"
"Guatemala","2022","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Import","166956","44858","Weight in kilograms","44858"
"Guatemala","2022","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Export","27192","21235","Weight in kilograms","21235"
"Guatemala","2022","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Import","3940","393","Weight in kilograms","393"
"Guatemala","2022","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Export","148","76","Weight in kilograms","76"
"Guatemala","2022","Spices; ginger, neither crushed nor ground","Import","328152","270491","Weight in kilograms","270491"
"Guatemala","2022","Spices; ginger, neither crushed nor ground","Export","71558","561636","Weight in kilograms","561636"
"Guatemala","2022","Spices; ginger, crushed or ground","Import","37262","46690","Weight in kilograms","46690"
"Guatemala","2022","Spices; ginger, crushed or ground","Export","25084","2957","Weight in kilograms","2957"
"Guatemala","2022","Spices; saffron","Import","21987","1663","Weight in kilograms","1663"
"Guatemala","2022","Spices; turmeric (curcuma)","Export","207513","49197","Weight in kilograms","49197"
"Guatemala","2022","Spices; turmeric (curcuma)","Import","568110","228011","Weight in kilograms","228011"
"Guatemala","2022","Spices; mixtures of 2 or more products of different headings","Import","45218","6453","Weight in kilograms","6453"
"Guatemala","2022","Spices; mixtures of 2 or more products of different headings","Export","137797","22304","Weight in kilograms","22304"
"Guatemala","2022","Spices; n.e.c. in heading no. 0910","Import","697049","141202","Weight in kilograms","141202"
"Guatemala","2022","Spices; n.e.c. in heading no. 0910","Export","669980","311508.266","Weight in kilograms","311508.266"
"Guatemala","2020","Coffee; not roasted or decaffeinated","Export","651964282","189488787","Weight in kilograms","189488787"
"Guatemala","2020","Coffee; not roasted or decaffeinated","Import","41346","2984","Weight in kilograms","2984"
"Guatemala","2020","Coffee; decaffeinated, not roasted","Import","14865","2899","Weight in kilograms","2899"
"Guatemala","2020","Coffee; roasted, not decaffeinated","Export","1231177","188545","Weight in kilograms","188545"
"Guatemala","2020","Coffee; roasted, not decaffeinated","Import","1342408","231566","Weight in kilograms","231566"
"Guatemala","2020","Coffee; roasted, decaffeinated","Import","12110","2805","Weight in kilograms","2805"
"Guatemala","2020","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","111347","23164","Weight in kilograms","23164"
"Guatemala","2020","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","95820","4828","Weight in kilograms","4828"
"Guatemala","2020","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","5870","597","Weight in kilograms","597"
"Guatemala","2020","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","935394","107769","Weight in kilograms","107769"
"Guatemala","2020","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","199836","152304","Weight in kilograms","152304"
"Guatemala","2020","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","166243","9550","Weight in kilograms","9550"
"Guatemala","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","19646","5782","Weight in kilograms","5782"
"Guatemala","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","958826","108134","Weight in kilograms","108134"
"Guatemala","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","93","19","Weight in kilograms","19"
"Guatemala","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","432517","24394","Weight in kilograms","24394"
"Guatemala","2020","Mate","Import","43375","10930","Weight in kilograms","10930"
"Guatemala","2020","Spices; pepper (of the genus piper), neither crushed nor ground","Export","2268250","959739","Weight in kilograms","959739"
"Guatemala","2020","Spices; pepper (of the genus piper), neither crushed nor ground","Import","833439","339840","Weight in kilograms","339840"
"Guatemala","2020","Spices; pepper (of the genus piper), crushed or ground","Export","829015","149000","Weight in kilograms","149000"
"Guatemala","2020","Spices; pepper (of the genus piper), crushed or ground","Import","801539","192441","Weight in kilograms","192441"
"Guatemala","2020","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Export","320437","31848","Weight in kilograms","31848"
"Guatemala","2020","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import","3482379","1416928","Weight in kilograms","1416928"
"Guatemala","2020","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Export","408007","74863","Weight in kilograms","74863"
"Guatemala","2020","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","1237004","341106","Weight in kilograms","341106"
"Guatemala","2020","Spices; vanilla, neither crushed nor ground","Export","13760","29","Weight in kilograms","29"
"Guatemala","2020","Spices; vanilla, neither crushed nor ground","Import","107","3","Weight in kilograms","3"
"Guatemala","2020","Spices; vanilla, crushed or ground","Import","9743","1347","Weight in kilograms","1347"
"Guatemala","2020","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","275769","45284","Weight in kilograms","45284"
"Guatemala","2020","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","6311281","536637","Weight in kilograms","536637"
"Guatemala","2020","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","6491","4647","Weight in kilograms","4647"
"Guatemala","2020","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","1562084","137840","Weight in kilograms","137840"
"Guatemala","2020","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Export","490610","103316","Weight in kilograms","103316"
"Guatemala","2020","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","744095","168014","Weight in kilograms","168014"
"Guatemala","2020","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Export","64621","30252","Weight in kilograms","30252"
"Guatemala","2020","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Import","285383","58294","Weight in kilograms","58294"
"Guatemala","2020","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Export","11","46","Weight in kilograms","46"
"Guatemala","2020","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Import","3176","721","Weight in kilograms","721"
"Guatemala","2020","Spices; nutmeg, neither crushed nor ground","Export","10728","2030","Weight in kilograms","2030"
"Guatemala","2020","Spices; nutmeg, neither crushed nor ground","Import","44754","3479","Weight in kilograms","3479"
"Guatemala","2020","Spices; nutmeg, crushed or ground","Export","7227","1266","Weight in kilograms","1266"
"Guatemala","2020","Spices; nutmeg, crushed or ground","Import","192867","47365","Weight in kilograms","47365"
"Guatemala","2020","Spices; cardamoms, neither crushed nor ground","Export","1083080320","61663828","Weight in kilograms","61663828"
"Guatemala","2020","Spices; cardamoms, neither crushed nor ground","Import","2160140","763133","Weight in kilograms","763133"
"Guatemala","2020","Spices; cardamoms, crushed or ground","Export","53500616","3615539","Weight in kilograms","3615539"
"Guatemala","2020","Spices; cardamoms, crushed or ground","Import","30786","86122","Weight in kilograms","86122"
"Guatemala","2020","Spices; coriander seeds, neither crushed nor ground","Export","281445","23457","Weight in kilograms","23457"
"Guatemala","2020","Spices; coriander seeds, neither crushed nor ground","Import","157527","86308","Weight in kilograms","86308"
"Guatemala","2020","Spices; coriander seeds, crushed or ground","Export","50","353","Weight in kilograms","353"
"Guatemala","2020","Spices; coriander seeds, crushed or ground","Import","36","2","Weight in kilograms","2"
"Guatemala","2020","Spices; cumin seeds, neither crushed nor ground","Export","12","46","Weight in kilograms","46"
"Guatemala","2020","Spices; cumin seeds, neither crushed nor ground","Import","255789","94930","Weight in kilograms","94930"
"Guatemala","2020","Spices; cumin seeds, crushed or ground","Export","28038","7352","Weight in kilograms","7352"
"Guatemala","2020","Spices; cumin seeds, crushed or ground","Import","56652","8629","Weight in kilograms","8629"
"Guatemala","2020","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Export","26079","16316","Weight in kilograms","16316"
"Guatemala","2020","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Import","131037","32983","Weight in kilograms","32983"
"Guatemala","2020","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Export","195","209","Weight in kilograms","209"
"Guatemala","2020","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Import","2066","152","Weight in kilograms","152"
"Guatemala","2020","Spices; ginger, neither crushed nor ground","Export","31648","485212","Weight in kilograms","485212"
"Guatemala","2020","Spices; ginger, neither crushed nor ground","Import","191103","107002","Weight in kilograms","107002"
"Guatemala","2020","Spices; ginger, crushed or ground","Export","16814","3062","Weight in kilograms","3062"
"Guatemala","2020","Spices; ginger, crushed or ground","Import","40238","11267","Weight in kilograms","11267"
"Guatemala","2020","Spices; saffron","Import","22072","2140","Weight in kilograms","2140"
"Guatemala","2020","Spices; turmeric (curcuma)","Export","132590","45714","Weight in kilograms","45714"
"Guatemala","2020","Spices; turmeric (curcuma)","Import","341287","169056","Weight in kilograms","169056"
"Guatemala","2020","Spices; mixtures of 2 or more products of different headings","Export","129744","29121","Weight in kilograms","29121"
"Guatemala","2020","Spices; mixtures of 2 or more products of different headings","Import","13897","5241","Weight in kilograms","5241"
"Guatemala","2020","Spices; n.e.c. in heading no. 0910","Export","243661","111525","Weight in kilograms","111525"
"Guatemala","2020","Spices; n.e.c. in heading no. 0910","Import","1118063","202214","Weight in kilograms","202214"
"Guyana","2022","Coffee; not roasted or decaffeinated","Import","146493.537","25325.71","Weight in kilograms","25325.71"
"Guyana","2022","Coffee; not roasted or decaffeinated","Export","75.002","27","Weight in kilograms","27"
"Guyana","2022","Coffee; decaffeinated, not roasted","Import","11049.746","502.88","Weight in kilograms","502.88"
"Guyana","2022","Coffee; roasted, not decaffeinated","Import","96076.809","17140.75","Weight in kilograms","17140.75"
"Guyana","2022","Coffee; roasted, decaffeinated","Import","21669.232","2532.61","Weight in kilograms","2532.61"
"Guyana","2022","Coffee; roasted, decaffeinated","Export","0.518","0.71","Weight in kilograms","0.71"
"Guyana","2022","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","4625.362","4776.94","Weight in kilograms","4776.94"
"Guyana","2022","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","442.964","51.49","Weight in kilograms","51.49"
"Guyana","2022","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","417400.363","64564.26","Weight in kilograms","64564.26"
"Guyana","2022","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","112.964","335","Weight in kilograms","335"
"Guyana","2022","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","100928.037","26541.87","Weight in kilograms","26541.87"
"Guyana","2022","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","309166.302","88884.63","Weight in kilograms","88884.63"
"Guyana","2022","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","502955.729","92704.03","Weight in kilograms","92704.03"
"Guyana","2022","Mate","Import","161.597","690","Weight in kilograms","690"
"Guyana","2022","Spices; pepper (of the genus piper), neither crushed nor ground","Import","37011.429","34687.8","Weight in kilograms","34687.8"
"Guyana","2022","Spices; pepper (of the genus piper), neither crushed nor ground","Export","94443.644","6802.75","Weight in kilograms","6802.75"
"Guyana","2022","Spices; pepper (of the genus piper), crushed or ground","Export","244.307","501","Weight in kilograms","501"
"Guyana","2022","Spices; pepper (of the genus piper), crushed or ground","Import","213349.335","40581.84","Weight in kilograms","40581.84"
"Guyana","2022","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Export","14635.971","3089","Weight in kilograms","3089"
"Guyana","2022","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import","46767.15","12022.17","Weight in kilograms","12022.17"
"Guyana","2022","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Export","408.619","126","Weight in kilograms","126"
"Guyana","2022","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","65662.805","14130.03","Weight in kilograms","14130.03"
"Guyana","2022","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","47853.275","27480","Weight in kilograms","27480"
"Guyana","2022","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","199.52","90","Weight in kilograms","90"
"Guyana","2022","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","1432.902","1716.79","Weight in kilograms","1716.79"
"Guyana","2022","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","0.959","2","Weight in kilograms","2"
"Guyana","2022","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","54380.369","14252.26","Weight in kilograms","14252.26"
"Guyana","2022","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Import","23198.964","8304.44","Weight in kilograms","8304.44"
"Guyana","2022","Spices; nutmeg, neither crushed nor ground","Export","24.94","20","Weight in kilograms","20"
"Guyana","2022","Spices; nutmeg, neither crushed nor ground","Import","32825.947","13105.43","Weight in kilograms","13105.43"
"Guyana","2022","Spices; nutmeg, crushed or ground","Import","6093.223","1603.83","Weight in kilograms","1603.83"
"Guyana","2022","Spices; cardamoms, neither crushed nor ground","Export","253.429","38.4","Weight in kilograms","38.4"
"Guyana","2022","Spices; cardamoms, neither crushed nor ground","Import","41739.606","1974","Weight in kilograms","1974"
"Guyana","2022","Spices; cardamoms, crushed or ground","Import","2441.846","170","Weight in kilograms","170"
"Guyana","2022","Spices; coriander seeds, neither crushed nor ground","Export","17.266","4","Weight in kilograms","4"
"Guyana","2022","Spices; coriander seeds, neither crushed nor ground","Import","70146.301","69467.44","Weight in kilograms","69467.44"
"Guyana","2022","Spices; coriander seeds, crushed or ground","Import","4817.602","1487.35","Weight in kilograms","1487.35"
"Guyana","2022","Spices; cumin seeds, neither crushed nor ground","Import","139480.847","105156.69","Weight in kilograms","105156.69"
"Guyana","2022","Spices; cumin seeds, crushed or ground","Import","1376.206","349","Weight in kilograms","349"
"Guyana","2022","Spices; cumin seeds, crushed or ground","Export","2455.861","236.8","Weight in kilograms","236.8"
"Guyana","2022","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Import","66834.829","32646.99","Weight in kilograms","32646.99"
"Guyana","2022","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Import","61970.934","9286.01","Weight in kilograms","9286.01"
"Guyana","2022","Spices; ginger, neither crushed nor ground","Export","23.981","1361","Weight in kilograms","1361"
"Guyana","2022","Spices; ginger, neither crushed nor ground","Import","24173.928","33226.65","Weight in kilograms","33226.65"
"Guyana","2022","Spices; ginger, crushed or ground","Import","50958.805","17884.1","Weight in kilograms","17884.1"
"Guyana","2022","Spices; ginger, crushed or ground","Export","657.098","96.8","Weight in kilograms","96.8"
"Guyana","2022","Spices; saffron","Import","79.679","25","Weight in kilograms","25"
"Guyana","2022","Spices; turmeric (curcuma)","Import","33588.359","18836.87","Weight in kilograms","18836.87"
"Guyana","2022","Spices; turmeric (curcuma)","Export","776.01","115.2","Weight in kilograms","115.2"
"Guyana","2022","Spices; mixtures of 2 or more products of different headings","Export","4194.609","491.93","Weight in kilograms","491.93"
"Guyana","2022","Spices; mixtures of 2 or more products of different headings","Import","153341.633","6425.45","Weight in kilograms","6425.45"
"Guyana","2022","Spices; n.e.c. in heading no. 0910","Export","115785.495","15562.73","Weight in kilograms","15562.73"
"Guyana","2022","Spices; n.e.c. in heading no. 0910","Import","362430.604","79338.97","Weight in kilograms","79338.97"
"Guyana","2020","Coffee; not roasted or decaffeinated","Import","10995.772","616.23","Weight in kilograms","616.23"
"Guyana","2020","Coffee; decaffeinated, not roasted","Import","20247.109","3979.61","Weight in kilograms","3979.61"
"Guyana","2020","Coffee; roasted, not decaffeinated","Import","84898.138","23331.15","Weight in kilograms","23331.15"
"Guyana","2020","Coffee; roasted, not decaffeinated","Export","1899.279","60","Weight in kilograms","60"
"Guyana","2020","Coffee; roasted, decaffeinated","Import","11994.822","3580.84","Weight in kilograms","3580.84"
"Guyana","2020","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","20543.972","5095.73","Weight in kilograms","5095.73"
"Guyana","2020","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","344864.221","67451.033","Weight in kilograms","67451.033"
"Guyana","2020","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","48592.76","18790.54","Weight in kilograms","18790.54"
"Guyana","2020","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","1473.38","1715","Weight in kilograms","1715"
"Guyana","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","220804.271","84898.19","Weight in kilograms","84898.19"
"Guyana","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","742957.299","110716.12","Weight in kilograms","110716.12"
"Guyana","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","61.391","16","Weight in kilograms","16"
"Guyana","2020","Spices; pepper (of the genus piper), neither crushed nor ground","Import","6941.631","1304.25","Weight in kilograms","1304.25"
"Guyana","2020","Spices; pepper (of the genus piper), neither crushed nor ground","Export","27244.932","23534.288","Weight in kilograms","23534.288"
"Guyana","2020","Spices; pepper (of the genus piper), crushed or ground","Import","324185.61","90539.52","Weight in kilograms","90539.52"
"Guyana","2020","Spices; pepper (of the genus piper), crushed or ground","Export","57558.62","32286.35","Weight in kilograms","32286.35"
"Guyana","2020","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import","45182.115","10384.23","Weight in kilograms","10384.23"
"Guyana","2020","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Export","12698.534","6120.52","Weight in kilograms","6120.52"
"Guyana","2020","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","25473.672","14435.2","Weight in kilograms","14435.2"
"Guyana","2020","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Export","3537.456","3189","Weight in kilograms","3189"
"Guyana","2020","Spices; vanilla, crushed or ground","Import","630.671","176.45","Weight in kilograms","176.45"
"Guyana","2020","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","22061.693","16706","Weight in kilograms","16706"
"Guyana","2020","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","268.705","30.72","Weight in kilograms","30.72"
"Guyana","2020","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","19021.177","18920.92","Weight in kilograms","18920.92"
"Guyana","2020","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","43685.305","13662.6","Weight in kilograms","13662.6"
"Guyana","2020","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Export","628.316","66","Weight in kilograms","66"
"Guyana","2020","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Import","16764.21","16310","Weight in kilograms","16310"
"Guyana","2020","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Import","32987.523","4388.77","Weight in kilograms","4388.77"
"Guyana","2020","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Export","170.633","11.52","Weight in kilograms","11.52"
"Guyana","2020","Spices; nutmeg, neither crushed nor ground","Import","32263.126","23721.87","Weight in kilograms","23721.87"
"Guyana","2020","Spices; nutmeg, neither crushed nor ground","Re-Export","13249.996","24009","Weight in kilograms","24009"
"Guyana","2020","Spices; nutmeg, neither crushed nor ground","Export","13345.92","24044.67","Weight in kilograms","24044.67"
"Guyana","2020","Spices; nutmeg, crushed or ground","Import","171.679","65.01","Weight in kilograms","65.01"
"Guyana","2020","Spices; mace, neither crushed nor ground","Import","77.204","4","Weight in kilograms","4"
