"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Iceland","2000","Spices; n.e.c. in heading no. 0910","Export","84","2","Weight in kilograms","2"
"Iceland","1999","Coffee; not roasted or decaffeinated","Import","1514394","582410","Weight in kilograms","582410"
"Iceland","1999","Coffee; decaffeinated, not roasted","Import","10093","2648","Weight in kilograms","2648"
"Iceland","1999","Coffee; roasted, not decaffeinated","Import","5865827","1433426","Weight in kilograms","1433426"
"Iceland","1999","Coffee; roasted, not decaffeinated","Export","164","11","Weight in kilograms","11"
"Iceland","1999","Coffee; roasted, decaffeinated","Import","2936","277","Weight in kilograms","277"
"Iceland","1999","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","632","73","Weight in kilograms","73"
"Iceland","1999","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","34545","3153","Weight in kilograms","3153"
"Iceland","1999","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","45137","1181","Weight in kilograms","1181"
"Iceland","1999","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","630894","38631","Weight in kilograms","38631"
"Iceland","1999","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","25639","2845","Weight in kilograms","2845"
"Iceland","1999","Mate","Import","51","4","Weight in kilograms","4"
"Iceland","1999","Spices; pepper (of the genus piper), neither crushed nor ground","Import","35303","4777","Weight in kilograms","4777"
"Iceland","1999","Spices; pepper (of the genus piper), crushed or ground","Import","176736","24487","Weight in kilograms","24487"
"Iceland","1999","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","79342","15088","Weight in kilograms","15088"
"Iceland","1999","Vanilla","Import","5949","454","Weight in kilograms","454"
"Iceland","1999","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","2127","342","Weight in kilograms","342"
"Iceland","1999","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","34669","9686","Weight in kilograms","9686"
"Iceland","1999","Cloves (whole fruit, cloves & stems)","Import","8113","1667","Weight in kilograms","1667"
"Iceland","1999","Nutmeg","Import","5411","827","Weight in kilograms","827"
"Iceland","1999","Mace","Import","2089","326","Weight in kilograms","326"
"Iceland","1999","Cardamoms","Import","2997","437","Weight in kilograms","437"
"Iceland","1999","Seeds of anise/badian","Import","1079","163","Weight in kilograms","163"
"Iceland","1999","Seeds of coriander","Import","2269","289","Weight in kilograms","289"
"Iceland","1999","Seeds of cumin","Import","2296","424","Weight in kilograms","424"
"Iceland","1999","Seeds of caraway","Import","13153","7439","Weight in kilograms","7439"
"Iceland","1999","Seeds of fennel; juniper berries","Import","3777","702","Weight in kilograms","702"
"Iceland","1999","Ginger","Import","27727","10684","Weight in kilograms","10684"
"Iceland","1999","Spices; saffron","Import","3991","261","Weight in kilograms","261"
"Iceland","1999","Spices; turmeric (curcuma)","Import","2594","523","Weight in kilograms","523"
"Iceland","1999","Thyme; bay leaves","Import","14222","1341","Weight in kilograms","1341"
"Iceland","1999","Curry","Import","44668","9219","Weight in kilograms","9219"
"Iceland","1999","Spices; mixtures of 2 or more products of different headings","Import","59684","11789","Weight in kilograms","11789"
"Iceland","1999","Spices; mixtures of 2 or more products of different headings","Export","30643","2322","Weight in kilograms","2322"
"Iceland","1999","Spices; n.e.c. in heading no. 0910","Import","179243","38516","Weight in kilograms","38516"
"Iceland","1999","Spices; n.e.c. in heading no. 0910","Export","366","31","Weight in kilograms","31"
"Iceland","1998","Coffee; not roasted or decaffeinated","Import","2584001","718108","Weight in kilograms","718108"
"Iceland","1998","Coffee; decaffeinated, not roasted","Import","32135","6632","Weight in kilograms","6632"
"Iceland","1998","Coffee; roasted, not decaffeinated","Import","8119412","1506569","Weight in kilograms","1506569"
"Iceland","1998","Coffee; roasted, not decaffeinated","Export","3279","350","Weight in kilograms","350"
"Iceland","1998","Coffee; roasted, decaffeinated","Import","2433","210","Weight in kilograms","210"
"Iceland","1998","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","18847","5217","Weight in kilograms","5217"
"Iceland","1998","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","99","6","Weight in kilograms","6"
"Iceland","1998","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","260511","100141","Weight in kilograms","100141"
"Iceland","1998","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","607335","34134","Weight in kilograms","34134"
"Iceland","1998","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","27597","2602","Weight in kilograms","2602"
"Iceland","1998","Spices; pepper (of the genus piper), neither crushed nor ground","Import","33621","4820","Weight in kilograms","4820"
"Iceland","1998","Spices; pepper (of the genus piper), crushed or ground","Import","143700","20578","Weight in kilograms","20578"
"Iceland","1998","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","82290","13824","Weight in kilograms","13824"
"Iceland","1998","Vanilla","Import","8184","655","Weight in kilograms","655"
"Iceland","1998","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","3130","372","Weight in kilograms","372"
"Iceland","1998","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","41109","8201","Weight in kilograms","8201"
"Iceland","1998","Cloves (whole fruit, cloves & stems)","Import","7562","1447","Weight in kilograms","1447"
"Iceland","1998","Nutmeg","Import","6756","1123","Weight in kilograms","1123"
"Iceland","1998","Mace","Import","1107","171","Weight in kilograms","171"
"Iceland","1998","Cardamoms","Import","4974","782","Weight in kilograms","782"
"Iceland","1998","Seeds of anise/badian","Import","1904","302","Weight in kilograms","302"
"Iceland","1998","Seeds of coriander","Import","10615","562","Weight in kilograms","562"
"Iceland","1998","Seeds of cumin","Import","3869","829","Weight in kilograms","829"
"Iceland","1998","Seeds of caraway","Import","19767","11006","Weight in kilograms","11006"
"Iceland","1998","Seeds of fennel; juniper berries","Import","7252","859","Weight in kilograms","859"
"Iceland","1998","Ginger","Import","31102","9308","Weight in kilograms","9308"
"Iceland","1998","Spices; saffron","Import","4103","259","Weight in kilograms","259"
"Iceland","1998","Spices; turmeric (curcuma)","Import","2608","492","Weight in kilograms","492"
"Iceland","1998","Thyme; bay leaves","Import","16267","1698","Weight in kilograms","1698"
"Iceland","1998","Curry","Import","46568","7632","Weight in kilograms","7632"
"Iceland","1998","Spices; mixtures of 2 or more products of different headings","Import","78825","15536","Weight in kilograms","15536"
"Iceland","1998","Spices; mixtures of 2 or more products of different headings","Export","1772","153","Weight in kilograms","153"
"Iceland","1998","Spices; n.e.c. in heading no. 0910","Import","88027","16533","Weight in kilograms","16533"
"Iceland","1998","Spices; n.e.c. in heading no. 0910","Export","4165","377","Weight in kilograms","377"
"Iceland","1997","Coffee; not roasted or decaffeinated","Import","2316016","563528","Weight in kilograms","563528"
"Iceland","1997","Coffee; decaffeinated, not roasted","Import","2652","465","Weight in kilograms","465"
"Iceland","1997","Coffee; roasted, not decaffeinated","Import","7271622","1351848","Weight in kilograms","1351848"
"Iceland","1997","Coffee; roasted, not decaffeinated","Export","392","74","Weight in kilograms","74"
"Iceland","1997","Coffee; roasted, decaffeinated","Import","1798","122","Weight in kilograms","122"
"Iceland","1997","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","18930","1130","Weight in kilograms","1130"
"Iceland","1997","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","8820","1021","Weight in kilograms","1021"
"Iceland","1997","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","589998","34700","Weight in kilograms","34700"
"Iceland","1997","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","303","13","Weight in kilograms","13"
"Iceland","1997","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","32623","3193","Weight in kilograms","3193"
"Iceland","1997","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","303","8","Weight in kilograms","8"
"Iceland","1997","Spices; pepper (of the genus piper), neither crushed nor ground","Import","31398","4543","Weight in kilograms","4543"
"Iceland","1997","Spices; pepper (of the genus piper), crushed or ground","Import","123454","17260","Weight in kilograms","17260"
"Iceland","1997","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","69323","12909","Weight in kilograms","12909"
"Iceland","1997","Vanilla","Import","6287","678","Weight in kilograms","678"
"Iceland","1997","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","3311","440","Weight in kilograms","440"
"Iceland","1997","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","51232","10017","Weight in kilograms","10017"
"Iceland","1997","Cloves (whole fruit, cloves & stems)","Import","6213","1295","Weight in kilograms","1295"
"Iceland","1997","Nutmeg","Import","4848","619","Weight in kilograms","619"
"Iceland","1997","Mace","Import","1917","316","Weight in kilograms","316"
"Iceland","1997","Cardamoms","Import","2948","499","Weight in kilograms","499"
"Iceland","1997","Seeds of anise/badian","Import","1780","298","Weight in kilograms","298"
"Iceland","1997","Seeds of coriander","Import","10008","985","Weight in kilograms","985"
"Iceland","1997","Seeds of cumin","Import","1611","227","Weight in kilograms","227"
"Iceland","1997","Seeds of caraway","Import","17129","8680","Weight in kilograms","8680"
"Iceland","1997","Seeds of fennel; juniper berries","Import","2835","356","Weight in kilograms","356"
"Iceland","1997","Ginger","Import","24494","6919","Weight in kilograms","6919"
"Iceland","1997","Spices; saffron","Import","3195","336","Weight in kilograms","336"
"Iceland","1997","Spices; turmeric (curcuma)","Import","2436","406","Weight in kilograms","406"
"Iceland","1997","Thyme; bay leaves","Import","12580","1289","Weight in kilograms","1289"
"Iceland","1997","Curry","Import","55105","8512","Weight in kilograms","8512"
"Iceland","1997","Spices; mixtures of 2 or more products of different headings","Import","70934","13384","Weight in kilograms","13384"
"Iceland","1997","Spices; mixtures of 2 or more products of different headings","Export","8236","776","Weight in kilograms","776"
"Iceland","1997","Spices; n.e.c. in heading no. 0910","Import","309565","73179","Weight in kilograms","73179"
"Iceland","1997","Spices; n.e.c. in heading no. 0910","Export","4677","539","Weight in kilograms","539"
"Iceland","1996","Coffee; not roasted or decaffeinated","Import","2042422","677854","Weight in kilograms","677854"
"Iceland","1996","Coffee; decaffeinated, not roasted","Import","1275","292","Weight in kilograms","292"
"Iceland","1996","Coffee; roasted, not decaffeinated","Import","7094687","1398798","Weight in kilograms","1398798"
"Iceland","1996","Coffee; roasted, not decaffeinated","Export","648","70","Weight in kilograms","70"
"Iceland","1996","Coffee; roasted, decaffeinated","Import","512","30","Weight in kilograms","30"
"Iceland","1996","Coffee substitutes containing coffee","Import","9040","660","Weight in kilograms","660"
"Iceland","1996","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","17621","2100","Weight in kilograms","2100"
"Iceland","1996","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","6110","1148","Weight in kilograms","1148"
"Iceland","1996","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","569841","32110","Weight in kilograms","32110"
"Iceland","1996","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","24210","2533","Weight in kilograms","2533"
"Iceland","1996","Spices; pepper (of the genus piper), neither crushed nor ground","Import","28852","4084","Weight in kilograms","4084"
"Iceland","1996","Spices; pepper (of the genus piper), crushed or ground","Import","168632","25318","Weight in kilograms","25318"
"Iceland","1996","Spices; pepper (of the genus piper), crushed or ground","Export","19","3","Weight in kilograms","3"
"Iceland","1996","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","62160","11322","Weight in kilograms","11322"
"Iceland","1996","Vanilla","Import","10792","1163","Weight in kilograms","1163"
"Iceland","1996","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","4641","593","Weight in kilograms","593"
"Iceland","1996","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","61737","13042","Weight in kilograms","13042"
"Iceland","1996","Cloves (whole fruit, cloves & stems)","Import","14607","2532","Weight in kilograms","2532"
"Iceland","1996","Nutmeg","Import","4025","537","Weight in kilograms","537"
"Iceland","1996","Mace","Import","1832","268","Weight in kilograms","268"
"Iceland","1996","Cardamoms","Import","6967","1148","Weight in kilograms","1148"
"Iceland","1996","Seeds of anise/badian","Import","663","110","Weight in kilograms","110"
"Iceland","1996","Seeds of coriander","Import","3850","394","Weight in kilograms","394"
"Iceland","1996","Seeds of cumin","Import","1135","273","Weight in kilograms","273"
"Iceland","1996","Seeds of caraway","Import","22260","9416","Weight in kilograms","9416"
"Iceland","1996","Seeds of fennel; juniper berries","Import","5154","722","Weight in kilograms","722"
"Iceland","1996","Ginger","Import","23932","5840","Weight in kilograms","5840"
"Iceland","1996","Spices; saffron","Import","1465","132","Weight in kilograms","132"
"Iceland","1996","Spices; turmeric (curcuma)","Import","2111","243","Weight in kilograms","243"
"Iceland","1996","Thyme; bay leaves","Import","15024","1288","Weight in kilograms","1288"
"Iceland","1996","Curry","Import","50565","11419","Weight in kilograms","11419"
"Iceland","1996","Spices; mixtures of 2 or more products of different headings","Import","137876","17271","Weight in kilograms","17271"
"Iceland","1996","Spices; mixtures of 2 or more products of different headings","Export","452","85","Weight in kilograms","85"
"Iceland","1996","Spices; n.e.c. in heading no. 0910","Import","343840","70702","Weight in kilograms","70702"
"Iceland","1996","Spices; n.e.c. in heading no. 0910","Export","116","4","Weight in kilograms","4"
"Iceland","1995","Coffee; not roasted or decaffeinated","Import","3279783","803055","Weight in kilograms","803055"
"Iceland","1995","Coffee; decaffeinated, not roasted","Import","7868","1500","Weight in kilograms","1500"
"Iceland","1995","Coffee; roasted, not decaffeinated","Import","7374820","1209372","Weight in kilograms","1209372"
"Iceland","1995","Coffee; roasted, decaffeinated","Import","1513","136","Weight in kilograms","136"
"Iceland","1995","Coffee substitutes containing coffee","Import","11332","3204","Weight in kilograms","3204"
"Iceland","1995","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","20256","4216","Weight in kilograms","4216"
"Iceland","1995","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","5212","1240","Weight in kilograms","1240"
"Iceland","1995","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","666466","41590","Weight in kilograms","41590"
"Iceland","1995","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","40404","3157","Weight in kilograms","3157"
"Iceland","1995","Mate","Import","14436","17281","Weight in kilograms","17281"
"Iceland","1995","Spices; pepper (of the genus piper), neither crushed nor ground","Import","20415","4397","Weight in kilograms","4397"
"Iceland","1995","Spices; pepper (of the genus piper), crushed or ground","Import","133135","19850","Weight in kilograms","19850"
"Iceland","1995","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","55283","10079","Weight in kilograms","10079"
"Iceland","1995","Vanilla","Import","6396","616","Weight in kilograms","616"
"Iceland","1995","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","6550","1173","Weight in kilograms","1173"
"Iceland","1995","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","43367","8011","Weight in kilograms","8011"
"Iceland","1995","Cloves (whole fruit, cloves & stems)","Import","11943","1771","Weight in kilograms","1771"
"Iceland","1995","Nutmeg","Import","2877","429","Weight in kilograms","429"
"Iceland","1995","Mace","Import","1708","241","Weight in kilograms","241"
"Iceland","1995","Cardamoms","Import","8182","947","Weight in kilograms","947"
"Iceland","1995","Seeds of anise/badian","Import","831","124","Weight in kilograms","124"
"Iceland","1995","Seeds of coriander","Import","1546","207","Weight in kilograms","207"
"Iceland","1995","Seeds of cumin","Import","961","216","Weight in kilograms","216"
"Iceland","1995","Seeds of caraway","Import","31949","11415","Weight in kilograms","11415"
"Iceland","1995","Seeds of fennel; juniper berries","Import","3186","447","Weight in kilograms","447"
"Iceland","1995","Ginger","Import","16171","4487","Weight in kilograms","4487"
"Iceland","1995","Spices; saffron","Import","2087","206","Weight in kilograms","206"
"Iceland","1995","Spices; turmeric (curcuma)","Import","1125","188","Weight in kilograms","188"
"Iceland","1995","Thyme; bay leaves","Import","16836","2499","Weight in kilograms","2499"
"Iceland","1995","Curry","Import","37536","7025","Weight in kilograms","7025"
"Iceland","1995","Spices; mixtures of 2 or more products of different headings","Import","60753","9721","Weight in kilograms","9721"
"Iceland","1995","Spices; n.e.c. in heading no. 0910","Import","181922","38788","Weight in kilograms","38788"
"Iceland","1994","Coffee; not roasted or decaffeinated","Import","2327918","712095","Weight in kilograms","712095"
"Iceland","1994","Coffee; decaffeinated, not roasted","Import","52433","20096","Weight in kilograms","20096"
"Iceland","1994","Coffee; roasted, not decaffeinated","Import","5289517","1240604","Weight in kilograms","1240604"
"Iceland","1994","Coffee; roasted, not decaffeinated","Export","129","23","Weight in kilograms","23"
"Iceland","1994","Coffee; roasted, decaffeinated","Import","12924","3715","Weight in kilograms","3715"
"Iceland","1994","Coffee substitutes containing coffee","Import","3113","309","Weight in kilograms","309"
"Iceland","1994","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","5584","589","Weight in kilograms","589"
"Iceland","1994","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","5907","1270","Weight in kilograms","1270"
"Iceland","1994","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","593847","40801","Weight in kilograms","40801"
"Iceland","1994","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","40020","7557","Weight in kilograms","7557"
"Iceland","1994","Spices; pepper (of the genus piper), neither crushed nor ground","Import","17721","2661","Weight in kilograms","2661"
"Iceland","1994","Spices; pepper (of the genus piper), crushed or ground","Import","107630","18924","Weight in kilograms","18924"
"Iceland","1994","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","56017","9809","Weight in kilograms","9809"
"Iceland","1994","Vanilla","Import","8307","660","Weight in kilograms","660"
"Iceland","1994","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","6272","1448","Weight in kilograms","1448"
"Iceland","1994","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","36104","8386","Weight in kilograms","8386"
"Iceland","1994","Cloves (whole fruit, cloves & stems)","Import","8556","2282","Weight in kilograms","2282"
"Iceland","1994","Nutmeg","Import","4559","1033","Weight in kilograms","1033"
"Iceland","1994","Mace","Import","811","119","Weight in kilograms","119"
"Iceland","1994","Cardamoms","Import","5132","674","Weight in kilograms","674"
"Iceland","1994","Seeds of anise/badian","Import","1230","337","Weight in kilograms","337"
"Iceland","1994","Seeds of coriander","Import","855","277","Weight in kilograms","277"
"Iceland","1994","Seeds of cumin","Import","430","103","Weight in kilograms","103"
"Iceland","1994","Seeds of caraway","Import","28503","10763","Weight in kilograms","10763"
"Iceland","1994","Seeds of fennel; juniper berries","Import","2737","431","Weight in kilograms","431"
"Iceland","1994","Ginger","Import","14358","3803","Weight in kilograms","3803"
"Iceland","1994","Spices; saffron","Import","2964","492","Weight in kilograms","492"
"Iceland","1994","Spices; turmeric (curcuma)","Import","946","270","Weight in kilograms","270"
"Iceland","1994","Thyme; bay leaves","Import","8563","1365","Weight in kilograms","1365"
"Iceland","1994","Curry","Import","42304","12511","Weight in kilograms","12511"
"Iceland","1994","Spices; mixtures of 2 or more products of different headings","Import","74517","14271","Weight in kilograms","14271"
"Iceland","1994","Spices; mixtures of 2 or more products of different headings","Export","835","136","Weight in kilograms","136"
"Iceland","1994","Spices; n.e.c. in heading no. 0910","Import","145612","43433","Weight in kilograms","43433"
"Iceland","1993","Coffee; not roasted or decaffeinated","Import","1656537","899288","Weight in kilograms","899288"
"Iceland","1993","Coffee; decaffeinated, not roasted","Import","35365","15327","Weight in kilograms","15327"
"Iceland","1993","Coffee; roasted, not decaffeinated","Import","4226547","1261509","Weight in kilograms","1261509"
"Iceland","1993","Coffee; roasted, not decaffeinated","Export","257","179","Weight in kilograms","179"
"Iceland","1993","Coffee; roasted, decaffeinated","Import","84876","40069","Weight in kilograms","40069"
"Iceland","1993","Coffee substitutes containing coffee","Import","11898","1139","Weight in kilograms","1139"
"Iceland","1993","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","27887","5212","Weight in kilograms","5212"
"Iceland","1993","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","5015","1045","Weight in kilograms","1045"
"Iceland","1993","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","582313","56179","Weight in kilograms","56179"
"Iceland","1993","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","35166","3748","Weight in kilograms","3748"
"Iceland","1993","Spices; pepper (of the genus piper), neither crushed nor ground","Import","8865","1784","Weight in kilograms","1784"
"Iceland","1993","Spices; pepper (of the genus piper), crushed or ground","Import","109717","21734","Weight in kilograms","21734"
"Iceland","1993","Spices; pepper (of the genus piper), crushed or ground","Export","320","11","Weight in kilograms","11"
"Iceland","1993","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","44470","8081","Weight in kilograms","8081"
"Iceland","1993","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","169","4","Weight in kilograms","4"
"Iceland","1993","Vanilla","Import","7606","625","Weight in kilograms","625"
"Iceland","1993","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","4676","1248","Weight in kilograms","1248"
"Iceland","1993","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","36247","8391","Weight in kilograms","8391"
"Iceland","1993","Cloves (whole fruit, cloves & stems)","Import","8925","1791","Weight in kilograms","1791"
"Iceland","1993","Nutmeg","Import","3868","742","Weight in kilograms","742"
"Iceland","1993","Mace","Import","1193","198","Weight in kilograms","198"
"Iceland","1993","Cardamoms","Import","7975","815","Weight in kilograms","815"
"Iceland","1993","Seeds of anise/badian","Import","1684","305","Weight in kilograms","305"
"Iceland","1993","Seeds of coriander","Import","790","279","Weight in kilograms","279"
"Iceland","1993","Seeds of cumin","Import","785","177","Weight in kilograms","177"
"Iceland","1993","Seeds of caraway","Import","14286","9554","Weight in kilograms","9554"
"Iceland","1993","Seeds of fennel; juniper berries","Import","2441","417","Weight in kilograms","417"
"Iceland","1993","Ginger","Import","12321","3541","Weight in kilograms","3541"
"Iceland","1993","Spices; saffron","Import","3234","436","Weight in kilograms","436"
"Iceland","1993","Spices; turmeric (curcuma)","Import","1089","303","Weight in kilograms","303"
"Iceland","1993","Thyme; bay leaves","Import","8349","2062","Weight in kilograms","2062"
"Iceland","1993","Curry","Import","26955","7066","Weight in kilograms","7066"
"Iceland","1993","Spices; mixtures of 2 or more products of different headings","Import","38308","9696","Weight in kilograms","9696"
"Iceland","1993","Spices; mixtures of 2 or more products of different headings","Export","658","148","Weight in kilograms","148"
"Iceland","1993","Spices; n.e.c. in heading no. 0910","Import","171249","47576","Weight in kilograms","47576"
"Iceland","1992","Coffee; not roasted or decaffeinated","Import","1661350","1039310","Weight in kilograms","1039310"
"Iceland","1992","Coffee; decaffeinated, not roasted","Import","11053","4558","Weight in kilograms","4558"
"Iceland","1992","Coffee; roasted, not decaffeinated","Import","4565122","1204650","Weight in kilograms","1204650"
"Iceland","1992","Coffee; roasted, decaffeinated","Import","5385","533","Weight in kilograms","533"
"Iceland","1992","Coffee substitutes containing coffee","Import","25101","2432","Weight in kilograms","2432"
"Iceland","1992","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","38829","4017","Weight in kilograms","4017"
"Iceland","1992","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","8319","1156","Weight in kilograms","1156"
"Iceland","1992","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","487358","40292","Weight in kilograms","40292"
"Iceland","1992","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","29650","1416","Weight in kilograms","1416"
"Iceland","1992","Spices; pepper (of the genus piper), neither crushed nor ground","Import","16148","3460","Weight in kilograms","3460"
"Iceland","1992","Spices; pepper (of the genus piper), crushed or ground","Import","126328","21416","Weight in kilograms","21416"
"Iceland","1992","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","47924","7964","Weight in kilograms","7964"
"Iceland","1992","Vanilla","Import","8862","585","Weight in kilograms","585"
"Iceland","1992","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","3857","809","Weight in kilograms","809"
"Iceland","1992","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","38454","8245","Weight in kilograms","8245"
"Iceland","1992","Cloves (whole fruit, cloves & stems)","Import","10933","1985","Weight in kilograms","1985"
"Iceland","1992","Nutmeg","Import","5656","769","Weight in kilograms","769"
"Iceland","1992","Mace","Import","203","48","Weight in kilograms","48"
"Iceland","1992","Cardamoms","Import","6880","1011","Weight in kilograms","1011"
"Iceland","1992","Seeds of anise/badian","Import","1496","214","Weight in kilograms","214"
"Iceland","1992","Seeds of coriander","Import","1322","341","Weight in kilograms","341"
"Iceland","1992","Seeds of cumin","Import","629","112","Weight in kilograms","112"
"Iceland","1992","Seeds of caraway","Import","15596","10705","Weight in kilograms","10705"
"Iceland","1992","Seeds of fennel; juniper berries","Import","5602","755","Weight in kilograms","755"
"Iceland","1992","Ginger","Import","12410","3431","Weight in kilograms","3431"
"Iceland","1992","Spices; saffron","Import","4435","343","Weight in kilograms","343"
"Iceland","1992","Spices; turmeric (curcuma)","Import","758","129","Weight in kilograms","129"
"Iceland","1992","Thyme; bay leaves","Import","9763","1696","Weight in kilograms","1696"
"Iceland","1992","Curry","Import","28683","6730","Weight in kilograms","6730"
"Iceland","1992","Spices; mixtures of 2 or more products of different headings","Import","49655","10604","Weight in kilograms","10604"
"Iceland","1992","Spices; n.e.c. in heading no. 0910","Import","97680","20697","Weight in kilograms","20697"
"Iceland","1992","Spices; n.e.c. in heading no. 0910","Export","313","20","Weight in kilograms","20"
"Iceland","1991","Coffee; not roasted or decaffeinated","Import","2218222","1037868","Weight in kilograms","1037868"
"Iceland","1991","Coffee; not roasted or decaffeinated","Export","177","20","Weight in kilograms","20"
"Iceland","1991","Coffee; decaffeinated, not roasted","Import","9556","3187","Weight in kilograms","3187"
"Iceland","1991","Coffee; roasted, not decaffeinated","Import","4691907","1175604","Weight in kilograms","1175604"
"Iceland","1991","Coffee; roasted, decaffeinated","Import","4701","345","Weight in kilograms","345"
"Iceland","1991","Coffee husks and skins","Import","24480","1437","Weight in kilograms","1437"
"Iceland","1991","Coffee substitutes containing coffee","Import","15866","1545","Weight in kilograms","1545"
"Iceland","1991","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","80027","3977","Weight in kilograms","3977"
"Iceland","1991","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","415","40","Weight in kilograms","40"
"Iceland","1991","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","12166","764","Weight in kilograms","764"
"Iceland","1991","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","696242","60728","Weight in kilograms","60728"
"Iceland","1991","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","40089","2216","Weight in kilograms","2216"
"Iceland","1991","Mate","Import","6","","Weight in kilograms",""
"Iceland","1991","Spices; pepper (of the genus piper), neither crushed nor ground","Import","11162","1655","Weight in kilograms","1655"
"Iceland","1991","Spices; pepper (of the genus piper), crushed or ground","Import","112464","21161","Weight in kilograms","21161"
"Iceland","1991","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","34196","6134","Weight in kilograms","6134"
"Iceland","1991","Vanilla","Import","7025","464","Weight in kilograms","464"
"Iceland","1991","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","1611","332","Weight in kilograms","332"
