"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Slovenia","2011","Spices; pepper (of the genus piper), crushed or ground","Export","53725","3895","Weight in kilograms","3895"
"Slovenia","2011","Spices; pepper (of the genus piper), crushed or ground","Import","1080808","138861","Weight in kilograms","138861"
"Slovenia","2011","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","76818","8457","Weight in kilograms","8457"
"Slovenia","2011","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","1513342","514037","Weight in kilograms","514037"
"Slovenia","2011","Vanilla","Export","167","","Weight in kilograms",""
"Slovenia","2011","Vanilla","Import","54327","489","Weight in kilograms","489"
"Slovenia","2011","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","3580","358","Weight in kilograms","358"
"Slovenia","2011","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","24418","3805","Weight in kilograms","3805"
"Slovenia","2011","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","28570","1520","Weight in kilograms","1520"
"Slovenia","2011","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Export","31728","2632","Weight in kilograms","2632"
"Slovenia","2011","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","142846","35523","Weight in kilograms","35523"
"Slovenia","2011","Cloves (whole fruit, cloves & stems)","Export","13389","663","Weight in kilograms","663"
"Slovenia","2011","Cloves (whole fruit, cloves & stems)","Import","78981","7259","Weight in kilograms","7259"
"Slovenia","2011","Nutmeg","Export","34585","1109","Weight in kilograms","1109"
"Slovenia","2011","Nutmeg","Import","134459","5933","Weight in kilograms","5933"
"Slovenia","2011","Mace","Import","1151","27","Weight in kilograms","27"
"Slovenia","2011","Cardamoms","Export","212","3","Weight in kilograms","3"
"Slovenia","2011","Cardamoms","Import","11536","290","Weight in kilograms","290"
"Slovenia","2011","Seeds of anise/badian","Export","576","68","Weight in kilograms","68"
"Slovenia","2011","Seeds of anise/badian","Import","140883","30874","Weight in kilograms","30874"
"Slovenia","2011","Seeds of coriander","Export","757","45","Weight in kilograms","45"
"Slovenia","2011","Seeds of coriander","Import","24966","4553","Weight in kilograms","4553"
"Slovenia","2011","Seeds of cumin","Import","1883","278","Weight in kilograms","278"
"Slovenia","2011","Seeds of caraway","Export","5273","420","Weight in kilograms","420"
"Slovenia","2011","Seeds of caraway","Import","144110","33516","Weight in kilograms","33516"
"Slovenia","2011","Seeds of fennel; juniper berries","Export","327","200","Weight in kilograms","200"
"Slovenia","2011","Seeds of fennel; juniper berries","Import","823630","414601","Weight in kilograms","414601"
"Slovenia","2011","Ginger","Export","39920","11739","Weight in kilograms","11739"
"Slovenia","2011","Ginger","Import","210792","66575","Weight in kilograms","66575"
"Slovenia","2011","Spices; saffron","Export","31","","Weight in kilograms",""
"Slovenia","2011","Spices; saffron","Import","61312","1605","Weight in kilograms","1605"
"Slovenia","2011","Spices; turmeric (curcuma)","Export","1447","136","Weight in kilograms","136"
"Slovenia","2011","Spices; turmeric (curcuma)","Import","44133","4296","Weight in kilograms","4296"
"Slovenia","2011","Spices; mixtures of 2 or more products of different headings","Export","32819","2238","Weight in kilograms","2238"
"Slovenia","2011","Spices; mixtures of 2 or more products of different headings","Import","242707","27336","Weight in kilograms","27336"
"Slovenia","2011","Spices; n.e.c. in heading no. 0910","Export","113267","9300","Weight in kilograms","9300"
"Slovenia","2011","Spices; n.e.c. in heading no. 0910","Import","804761","101309","Weight in kilograms","101309"
"Slovenia","2010","Coffee; not roasted or decaffeinated","Export","653307","168339","Weight in kilograms","168339"
"Slovenia","2010","Coffee; not roasted or decaffeinated","Import","22870717","8306902","Weight in kilograms","8306902"
"Slovenia","2010","Coffee; decaffeinated, not roasted","Export","355","14","Weight in kilograms","14"
"Slovenia","2010","Coffee; decaffeinated, not roasted","Import","223190","42504","Weight in kilograms","42504"
"Slovenia","2010","Coffee; roasted, not decaffeinated","Export","2161612","378794","Weight in kilograms","378794"
"Slovenia","2010","Coffee; roasted, not decaffeinated","Import","14065615","2353394","Weight in kilograms","2353394"
"Slovenia","2010","Coffee; roasted, decaffeinated","Export","19865","3730","Weight in kilograms","3730"
"Slovenia","2010","Coffee; roasted, decaffeinated","Import","251501","20478","Weight in kilograms","20478"
"Slovenia","2010","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","96058","6531","Weight in kilograms","6531"
"Slovenia","2010","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","425572","50458","Weight in kilograms","50458"
"Slovenia","2010","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","245145","5767","Weight in kilograms","5767"
"Slovenia","2010","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","1064180","52695","Weight in kilograms","52695"
"Slovenia","2010","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","6070","385","Weight in kilograms","385"
"Slovenia","2010","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","340063","33128","Weight in kilograms","33128"
"Slovenia","2010","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","11392","776","Weight in kilograms","776"
"Slovenia","2010","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","546398","20023","Weight in kilograms","20023"
"Slovenia","2010","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","23537","234","Weight in kilograms","234"
"Slovenia","2010","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","275801","34094","Weight in kilograms","34094"
"Slovenia","2010","Mate","Export","127","16","Weight in kilograms","16"
"Slovenia","2010","Mate","Import","3023","239","Weight in kilograms","239"
"Slovenia","2010","Spices; pepper (of the genus piper), neither crushed nor ground","Export","8910","1382","Weight in kilograms","1382"
"Slovenia","2010","Spices; pepper (of the genus piper), neither crushed nor ground","Import","335042","49933","Weight in kilograms","49933"
"Slovenia","2010","Spices; pepper (of the genus piper), crushed or ground","Export","32881","3132","Weight in kilograms","3132"
"Slovenia","2010","Spices; pepper (of the genus piper), crushed or ground","Import","766988","135658","Weight in kilograms","135658"
"Slovenia","2010","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","46979","8224","Weight in kilograms","8224"
"Slovenia","2010","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","1283776","458703","Weight in kilograms","458703"
"Slovenia","2010","Vanilla","Export","458","7","Weight in kilograms","7"
"Slovenia","2010","Vanilla","Import","39846","366","Weight in kilograms","366"
"Slovenia","2010","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","5462","794","Weight in kilograms","794"
"Slovenia","2010","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","21408","3960","Weight in kilograms","3960"
"Slovenia","2010","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","987","39","Weight in kilograms","39"
"Slovenia","2010","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","24682","1564","Weight in kilograms","1564"
"Slovenia","2010","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Export","23910","2436","Weight in kilograms","2436"
"Slovenia","2010","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","81530","20499","Weight in kilograms","20499"
"Slovenia","2010","Cloves (whole fruit, cloves & stems)","Export","16481","1053","Weight in kilograms","1053"
"Slovenia","2010","Cloves (whole fruit, cloves & stems)","Import","67560","9137","Weight in kilograms","9137"
"Slovenia","2010","Nutmeg","Export","22362","974","Weight in kilograms","974"
"Slovenia","2010","Nutmeg","Import","126941","8052","Weight in kilograms","8052"
"Slovenia","2010","Mace","Import","696","28","Weight in kilograms","28"
"Slovenia","2010","Cardamoms","Export","134","3","Weight in kilograms","3"
"Slovenia","2010","Cardamoms","Import","1441","64","Weight in kilograms","64"
"Slovenia","2010","Seeds of anise/badian","Export","467","68","Weight in kilograms","68"
"Slovenia","2010","Seeds of anise/badian","Import","174403","31522","Weight in kilograms","31522"
"Slovenia","2010","Seeds of coriander","Export","2837","132","Weight in kilograms","132"
"Slovenia","2010","Seeds of coriander","Import","14934","3748","Weight in kilograms","3748"
"Slovenia","2010","Seeds of cumin","Export","74","6","Weight in kilograms","6"
"Slovenia","2010","Seeds of cumin","Import","860","119","Weight in kilograms","119"
"Slovenia","2010","Seeds of caraway","Export","2879","263","Weight in kilograms","263"
"Slovenia","2010","Seeds of caraway","Import","151706","34358","Weight in kilograms","34358"
"Slovenia","2010","Seeds of fennel; juniper berries","Export","2441","1237","Weight in kilograms","1237"
"Slovenia","2010","Seeds of fennel; juniper berries","Import","530705","320932","Weight in kilograms","320932"
"Slovenia","2010","Ginger","Export","30101","14144","Weight in kilograms","14144"
"Slovenia","2010","Ginger","Import","173819","53604","Weight in kilograms","53604"
"Slovenia","2010","Spices; saffron","Import","44388","1106","Weight in kilograms","1106"
"Slovenia","2010","Spices; turmeric (curcuma)","Export","1516","254","Weight in kilograms","254"
"Slovenia","2010","Spices; turmeric (curcuma)","Import","20505","2753","Weight in kilograms","2753"
"Slovenia","2010","Spices; mixtures of 2 or more products of different headings","Export","18790","1570","Weight in kilograms","1570"
"Slovenia","2010","Spices; mixtures of 2 or more products of different headings","Import","205403","26967","Weight in kilograms","26967"
"Slovenia","2010","Spices; n.e.c. in heading no. 0910","Export","79456","5080","Weight in kilograms","5080"
"Slovenia","2010","Spices; n.e.c. in heading no. 0910","Import","616174","87583","Weight in kilograms","87583"
"Slovenia","2009","Coffee; not roasted or decaffeinated","Export","475225","127714","Weight in kilograms","127714"
"Slovenia","2009","Coffee; not roasted or decaffeinated","Import","19925610","8129680","Weight in kilograms","8129680"
"Slovenia","2009","Coffee; decaffeinated, not roasted","Export","370029","49940","Weight in kilograms","49940"
"Slovenia","2009","Coffee; decaffeinated, not roasted","Import","448866","76146","Weight in kilograms","76146"
"Slovenia","2009","Coffee; roasted, not decaffeinated","Export","2417438","386279","Weight in kilograms","386279"
"Slovenia","2009","Coffee; roasted, not decaffeinated","Import","14475388","2371920","Weight in kilograms","2371920"
"Slovenia","2009","Coffee; roasted, decaffeinated","Export","3850","292","Weight in kilograms","292"
"Slovenia","2009","Coffee; roasted, decaffeinated","Import","285861","32080","Weight in kilograms","32080"
"Slovenia","2009","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","2308","116","Weight in kilograms","116"
"Slovenia","2009","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","421624","134809","Weight in kilograms","134809"
"Slovenia","2009","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","771742","11501","Weight in kilograms","11501"
"Slovenia","2009","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","1046119","41701","Weight in kilograms","41701"
"Slovenia","2009","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","9170","1762","Weight in kilograms","1762"
"Slovenia","2009","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","313391","34054","Weight in kilograms","34054"
"Slovenia","2009","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","55276","3269","Weight in kilograms","3269"
"Slovenia","2009","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","444262","18320","Weight in kilograms","18320"
"Slovenia","2009","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","2389","141","Weight in kilograms","141"
"Slovenia","2009","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","191147","26383","Weight in kilograms","26383"
"Slovenia","2009","Mate","Import","3206","397","Weight in kilograms","397"
"Slovenia","2009","Spices; pepper (of the genus piper), neither crushed nor ground","Export","15542","3991","Weight in kilograms","3991"
"Slovenia","2009","Spices; pepper (of the genus piper), neither crushed nor ground","Import","276291","45557","Weight in kilograms","45557"
"Slovenia","2009","Spices; pepper (of the genus piper), crushed or ground","Export","31357","3090","Weight in kilograms","3090"
"Slovenia","2009","Spices; pepper (of the genus piper), crushed or ground","Import","656629","125886","Weight in kilograms","125886"
"Slovenia","2009","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","47336","7594","Weight in kilograms","7594"
"Slovenia","2009","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","1184179","402932","Weight in kilograms","402932"
"Slovenia","2009","Vanilla","Import","24385","232","Weight in kilograms","232"
"Slovenia","2009","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","79","2","Weight in kilograms","2"
"Slovenia","2009","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","26221","5494","Weight in kilograms","5494"
"Slovenia","2009","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","21065","1406","Weight in kilograms","1406"
"Slovenia","2009","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Export","30701","4535","Weight in kilograms","4535"
"Slovenia","2009","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","160852","46519","Weight in kilograms","46519"
"Slovenia","2009","Cloves (whole fruit, cloves & stems)","Export","8527","510","Weight in kilograms","510"
"Slovenia","2009","Cloves (whole fruit, cloves & stems)","Import","60964","8496","Weight in kilograms","8496"
"Slovenia","2009","Nutmeg","Export","13704","518","Weight in kilograms","518"
"Slovenia","2009","Nutmeg","Import","81915","6276","Weight in kilograms","6276"
"Slovenia","2009","Mace","Import","463","25","Weight in kilograms","25"
"Slovenia","2009","Cardamoms","Export","23","2","Weight in kilograms","2"
"Slovenia","2009","Cardamoms","Import","1678","84","Weight in kilograms","84"
"Slovenia","2009","Seeds of anise/badian","Export","1333","118","Weight in kilograms","118"
"Slovenia","2009","Seeds of anise/badian","Import","92421","24403","Weight in kilograms","24403"
"Slovenia","2009","Seeds of coriander","Export","998","508","Weight in kilograms","508"
"Slovenia","2009","Seeds of coriander","Import","13290","2840","Weight in kilograms","2840"
"Slovenia","2009","Seeds of cumin","Import","548","54","Weight in kilograms","54"
"Slovenia","2009","Seeds of caraway","Export","4596","906","Weight in kilograms","906"
"Slovenia","2009","Seeds of caraway","Import","151617","34275","Weight in kilograms","34275"
"Slovenia","2009","Seeds of fennel; juniper berries","Export","636","302","Weight in kilograms","302"
"Slovenia","2009","Seeds of fennel; juniper berries","Import","651699","396391","Weight in kilograms","396391"
"Slovenia","2009","Ginger","Export","27591","15127","Weight in kilograms","15127"
"Slovenia","2009","Ginger","Import","141300","57310","Weight in kilograms","57310"
"Slovenia","2009","Spices; saffron","Import","28955","775","Weight in kilograms","775"
"Slovenia","2009","Spices; turmeric (curcuma)","Export","5330","1678","Weight in kilograms","1678"
"Slovenia","2009","Spices; turmeric (curcuma)","Import","12409","2334","Weight in kilograms","2334"
"Slovenia","2009","Spices; mixtures of 2 or more products of different headings","Export","8581","400","Weight in kilograms","400"
"Slovenia","2009","Spices; mixtures of 2 or more products of different headings","Import","188094","46292","Weight in kilograms","46292"
"Slovenia","2009","Spices; n.e.c. in heading no. 0910","Export","112489","7062","Weight in kilograms","7062"
"Slovenia","2009","Spices; n.e.c. in heading no. 0910","Import","804205","140925","Weight in kilograms","140925"
"Slovenia","2008","Coffee; not roasted or decaffeinated","Export","589028","162476","Weight in kilograms","162476"
"Slovenia","2008","Coffee; not roasted or decaffeinated","Import","22841999","8191029","Weight in kilograms","8191029"
"Slovenia","2008","Coffee; decaffeinated, not roasted","Export","306915","37512","Weight in kilograms","37512"
"Slovenia","2008","Coffee; decaffeinated, not roasted","Import","353201","60023","Weight in kilograms","60023"
"Slovenia","2008","Coffee; roasted, not decaffeinated","Export","2296394","346175","Weight in kilograms","346175"
"Slovenia","2008","Coffee; roasted, not decaffeinated","Import","14331393","2294109","Weight in kilograms","2294109"
"Slovenia","2008","Coffee; roasted, decaffeinated","Export","17217","1098","Weight in kilograms","1098"
"Slovenia","2008","Coffee; roasted, decaffeinated","Import","687078","111652","Weight in kilograms","111652"
"Slovenia","2008","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","4502","347","Weight in kilograms","347"
"Slovenia","2008","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","368397","130791","Weight in kilograms","130791"
"Slovenia","2008","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","756175","27264","Weight in kilograms","27264"
"Slovenia","2008","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","571108","30254","Weight in kilograms","30254"
"Slovenia","2008","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","13657","774","Weight in kilograms","774"
"Slovenia","2008","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","314246","48860","Weight in kilograms","48860"
"Slovenia","2008","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","98801","6829","Weight in kilograms","6829"
"Slovenia","2008","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","403485","17762","Weight in kilograms","17762"
"Slovenia","2008","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","3192","148","Weight in kilograms","148"
"Slovenia","2008","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","135098","23264","Weight in kilograms","23264"
"Slovenia","2008","Mate","Export","85","5","Weight in kilograms","5"
"Slovenia","2008","Mate","Import","8787","1039","Weight in kilograms","1039"
"Slovenia","2008","Spices; pepper (of the genus piper), neither crushed nor ground","Export","48207","8750","Weight in kilograms","8750"
"Slovenia","2008","Spices; pepper (of the genus piper), neither crushed nor ground","Import","306628","42084","Weight in kilograms","42084"
"Slovenia","2008","Spices; pepper (of the genus piper), crushed or ground","Export","93393","13719","Weight in kilograms","13719"
"Slovenia","2008","Spices; pepper (of the genus piper), crushed or ground","Import","923860","149247","Weight in kilograms","149247"
"Slovenia","2008","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","75039","16406","Weight in kilograms","16406"
"Slovenia","2008","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","1366897","378970","Weight in kilograms","378970"
"Slovenia","2008","Vanilla","Import","29239","250","Weight in kilograms","250"
"Slovenia","2008","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","6196","377","Weight in kilograms","377"
"Slovenia","2008","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","18903","4028","Weight in kilograms","4028"
"Slovenia","2008","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","3090","254","Weight in kilograms","254"
"Slovenia","2008","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","13623","1027","Weight in kilograms","1027"
"Slovenia","2008","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Export","58477","6467","Weight in kilograms","6467"
"Slovenia","2008","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","120275","32161","Weight in kilograms","32161"
"Slovenia","2008","Cloves (whole fruit, cloves & stems)","Export","14135","1233","Weight in kilograms","1233"
"Slovenia","2008","Cloves (whole fruit, cloves & stems)","Import","44067","5195","Weight in kilograms","5195"
"Slovenia","2008","Nutmeg","Export","32880","1935","Weight in kilograms","1935"
"Slovenia","2008","Nutmeg","Import","148798","11236","Weight in kilograms","11236"
"Slovenia","2008","Mace","Import","3498","263","Weight in kilograms","263"
"Slovenia","2008","Cardamoms","Import","1025","48","Weight in kilograms","48"
"Slovenia","2008","Seeds of anise/badian","Export","25838","4363","Weight in kilograms","4363"
"Slovenia","2008","Seeds of anise/badian","Import","115209","28914","Weight in kilograms","28914"
"Slovenia","2008","Seeds of coriander","Export","1034","425","Weight in kilograms","425"
"Slovenia","2008","Seeds of coriander","Import","18081","5281","Weight in kilograms","5281"
"Slovenia","2008","Seeds of cumin","Import","457","16","Weight in kilograms","16"
"Slovenia","2008","Seeds of caraway","Export","14120","2753","Weight in kilograms","2753"
"Slovenia","2008","Seeds of caraway","Import","95607","24871","Weight in kilograms","24871"
"Slovenia","2008","Seeds of fennel; juniper berries","Export","19572","4469","Weight in kilograms","4469"
"Slovenia","2008","Seeds of fennel; juniper berries","Import","812778","438833","Weight in kilograms","438833"
"Slovenia","2008","Ginger","Export","34449","13601","Weight in kilograms","13601"
"Slovenia","2008","Ginger","Import","116054","45713","Weight in kilograms","45713"
"Slovenia","2008","Spices; saffron","Import","22723","394","Weight in kilograms","394"
"Slovenia","2008","Spices; turmeric (curcuma)","Export","1006","250","Weight in kilograms","250"
"Slovenia","2008","Spices; turmeric (curcuma)","Import","11035","2336","Weight in kilograms","2336"
"Slovenia","2008","Spices; mixtures of 2 or more products of different headings","Export","10296","5332","Weight in kilograms","5332"
"Slovenia","2008","Spices; mixtures of 2 or more products of different headings","Import","259566","93696","Weight in kilograms","93696"
"Slovenia","2008","Spices; n.e.c. in heading no. 0910","Export","142459","16326","Weight in kilograms","16326"
"Slovenia","2008","Spices; n.e.c. in heading no. 0910","Import","612167","101906","Weight in kilograms","101906"
"Slovenia","2007","Coffee; not roasted or decaffeinated","Export","548003","193821","Weight in kilograms","193821"
"Slovenia","2007","Coffee; not roasted or decaffeinated","Import","19926538","8396051","Weight in kilograms","8396051"
"Slovenia","2007","Coffee; decaffeinated, not roasted","Import","123652","30872","Weight in kilograms","30872"
"Slovenia","2007","Coffee; roasted, not decaffeinated","Export","1817489","326435","Weight in kilograms","326435"
"Slovenia","2007","Coffee; roasted, not decaffeinated","Import","12485080","2190056","Weight in kilograms","2190056"
"Slovenia","2007","Coffee; roasted, decaffeinated","Export","19057","859","Weight in kilograms","859"
"Slovenia","2007","Coffee; roasted, decaffeinated","Import","447114","75064","Weight in kilograms","75064"
"Slovenia","2007","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","5054","574","Weight in kilograms","574"
"Slovenia","2007","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","106581","27542","Weight in kilograms","27542"
"Slovenia","2007","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","1128997","44102","Weight in kilograms","44102"
"Slovenia","2007","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","1058042","84364","Weight in kilograms","84364"
"Slovenia","2007","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","8467","768","Weight in kilograms","768"
"Slovenia","2007","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","315208","41965","Weight in kilograms","41965"
"Slovenia","2007","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","132626","9749","Weight in kilograms","9749"
"Slovenia","2007","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","484261","44671","Weight in kilograms","44671"
"Slovenia","2007","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","39411","16323","Weight in kilograms","16323"
"Slovenia","2007","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","167808","31188","Weight in kilograms","31188"
"Slovenia","2007","Mate","Import","12026","1721","Weight in kilograms","1721"
"Slovenia","2007","Spices; pepper (of the genus piper), neither crushed nor ground","Export","29774","6897","Weight in kilograms","6897"
"Slovenia","2007","Spices; pepper (of the genus piper), neither crushed nor ground","Import","268620","39270","Weight in kilograms","39270"
"Slovenia","2007","Spices; pepper (of the genus piper), crushed or ground","Export","112706","17099","Weight in kilograms","17099"
"Slovenia","2007","Spices; pepper (of the genus piper), crushed or ground","Import","862511","178230","Weight in kilograms","178230"
"Slovenia","2007","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","65006","8918","Weight in kilograms","8918"
"Slovenia","2007","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","912053","189838","Weight in kilograms","189838"
"Slovenia","2007","Vanilla","Import","40406","667","Weight in kilograms","667"
"Slovenia","2007","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","7810","504","Weight in kilograms","504"
"Slovenia","2007","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","7680","627","Weight in kilograms","627"
"Slovenia","2007","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","18282","1445","Weight in kilograms","1445"
"Slovenia","2007","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Export","97558","8757","Weight in kilograms","8757"
"Slovenia","2007","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","107952","27631","Weight in kilograms","27631"
"Slovenia","2007","Cloves (whole fruit, cloves & stems)","Export","22442","2303","Weight in kilograms","2303"
"Slovenia","2007","Cloves (whole fruit, cloves & stems)","Import","42430","6253","Weight in kilograms","6253"
"Slovenia","2007","Nutmeg","Export","29412","1422","Weight in kilograms","1422"
"Slovenia","2007","Nutmeg","Import","168076","13901","Weight in kilograms","13901"
"Slovenia","2007","Mace","Import","7207","612","Weight in kilograms","612"
"Slovenia","2007","Cardamoms","Export","31","2","Weight in kilograms","2"
"Slovenia","2007","Cardamoms","Import","1188","96","Weight in kilograms","96"
"Slovenia","2007","Seeds of anise/badian","Export","3684","783","Weight in kilograms","783"
"Slovenia","2007","Seeds of anise/badian","Import","91613","32739","Weight in kilograms","32739"
"Slovenia","2007","Seeds of coriander","Export","5786","2043","Weight in kilograms","2043"
"Slovenia","2007","Seeds of coriander","Import","26490","10920","Weight in kilograms","10920"
"Slovenia","2007","Seeds of cumin","Export","17","1","Weight in kilograms","1"
"Slovenia","2007","Seeds of cumin","Import","410","21","Weight in kilograms","21"
"Slovenia","2007","Seeds of caraway","Export","15408","2505","Weight in kilograms","2505"
"Slovenia","2007","Seeds of caraway","Import","133835","44498","Weight in kilograms","44498"
"Slovenia","2007","Seeds of fennel; juniper berries","Export","17645","4485","Weight in kilograms","4485"
"Slovenia","2007","Seeds of fennel; juniper berries","Import","530647","249181","Weight in kilograms","249181"
"Slovenia","2007","Ginger","Export","35090","12826","Weight in kilograms","12826"
"Slovenia","2007","Ginger","Import","102966","40108","Weight in kilograms","40108"
"Slovenia","2007","Spices; saffron","Export","56","3","Weight in kilograms","3"
"Slovenia","2007","Spices; saffron","Import","13447","1273","Weight in kilograms","1273"
"Slovenia","2007","Spices; turmeric (curcuma)","Export","406","81","Weight in kilograms","81"
"Slovenia","2007","Spices; turmeric (curcuma)","Import","12477","3180","Weight in kilograms","3180"
"Slovenia","2007","Spices; mixtures of 2 or more products of different headings","Export","8683","5219","Weight in kilograms","5219"
"Slovenia","2007","Spices; mixtures of 2 or more products of different headings","Import","161821","34898","Weight in kilograms","34898"
"Slovenia","2007","Spices; n.e.c. in heading no. 0910","Export","157596","12702","Weight in kilograms","12702"
"Slovenia","2007","Spices; n.e.c. in heading no. 0910","Import","530918","108541","Weight in kilograms","108541"
"Slovenia","2006","Coffee; not roasted or decaffeinated","Export","479256","180057","Weight in kilograms","180057"
"Slovenia","2006","Coffee; not roasted or decaffeinated","Import","15473833","8245935","Weight in kilograms","8245935"
"Slovenia","2006","Coffee; decaffeinated, not roasted","Export","403","24","Weight in kilograms","24"
"Slovenia","2006","Coffee; decaffeinated, not roasted","Import","142490","40518","Weight in kilograms","40518"
"Slovenia","2006","Coffee; roasted, not decaffeinated","Export","1951304","390816","Weight in kilograms","390816"
"Slovenia","2006","Coffee; roasted, not decaffeinated","Import","8792350","1746761","Weight in kilograms","1746761"
"Slovenia","2006","Coffee; roasted, decaffeinated","Export","12321","987","Weight in kilograms","987"
